0.010534,0.54303,0.0078913
0.010954,0.54587,0.0070743
0.011392,0.53951,0.0061983
0.011846,0.53894,0.0054467
0.012319,0.55542,0.005026
0.012811,0.55845,0.0044987
0.013323,0.55452,0.004002
0.013854,0.55961,0.0036461
0.014407,0.56187,0.0033136
0.014983,0.56332,0.0029368
0.015581,0.56285,0.0026858
0.016203,0.56355,0.002479
0.01685,0.54758,0.0022322
0.017522,0.38048,0.0026183
0.018222,0.10307,0.0011978
0.018949,0.044206,0.00051195
0.019706,0.024744,0.00029986
0.020493,0.015689,0.00020308
0.021311,0.010495,0.00014608
0.022162,0.0074731,0.00010998
0.023046,0.0058792,9.0671e-05
0.023966,0.0045773,7.287e-05
0.024923,0.0039372,6.25e-05
0.025918,0.003568,5.5196e-05
0.026953,0.0032954,4.9808e-05
0.028029,0.0030667,4.4909e-05
0.029148,0.0029359,4.1203e-05
0.030312,0.0027177,3.7259e-05
0.031522,0.0025268,3.375e-05
0.03278,0.002345,3.0554e-05
0.034089,0.0020978,2.7407e-05
0.03545,0.001989,2.5348e-05
0.036865,0.0017041,2.2543e-05
0.038337,0.0014557,2.0222e-05
0.039867,0.0012178,1.7989e-05
0.041459,0.0010555,1.649e-05
0.043114,0.00084034,1.4607e-05
0.044835,0.00065856,1.2632e-05
0.046625,0.0005026,1.0727e-05
0.048487,0.0003747,9.0207e-06
0.050422,0.00026764,7.451e-06
0.052435,0.00018679,6.1189e-06
0.054529,0.00013223,5.042e-06
0.056705,9.5074e-05,4.2218e-06
0.058969,8.7861e-05,4.0229e-06
0.061324,8.0579e-05,3.8694e-06
0.063772,9.3135e-05,4.1802e-06
0.066318,0.00011455,4.6793e-06
0.068965,0.0001335,5.2091e-06
0.071719,0.00015304,5.9071e-06
0.074582,0.00015635,6.4636e-06
0.077559,0.00015589,6.9887e-06
0.080656,0.00015302,7.544e-06
0.083876,0.00014709,8.0803e-06
0.087224,0.00013817,8.4013e-06
0.090706,0.00011546,8.2483e-06
0.094328,8.8815e-05,7.6845e-06
0.098093,6.5934e-05,7.1539e-06
0.10201,6.3366e-05,7.4783e-06
0.10608,4.0305e-05,6.3727e-06
0.11032,4.4996e-05,7.1002e-06
0.11445,3.4877e-05,6.9591e-06
